company,job_tittle,role_family,experiance,exp_min,exp_mid,exp_max,exp_bucket,location,primary_city,metro,location_level,salary,salary_clean,salary_min,salary_mid,salary_max,salary_bucket,required_skill,has_python,has_sql,has_excel,has_power_bi,has_tableau,has_machine_learning,has_pandas,has_numpy,has_spark,has_aws,has_statistics,job_detail
titan biotech,quality assurance and testing,quality assurance and testing,10-17,10,13.5,17,lead (13+),"bhiwadi, chopanki",bhiwadi,bhiwadi,city,14-18 Lacs P.A.,14-18 lacs,14.0,16.0,18.0,15-25 LPA,"['audit', 'oms', 'pharma', 'quality assurance', 'nutraceuticals', 'plant operations', 'ayurveda', 'plant maintenance', 'audit compliance', 'quality management', 'tpm', 'tqm', 'six sigma', 'kaizen', 'herbal', 'cosmetics', 'manufacturing']",0,0,0,0,0,0,0,0,0,0,0,"['Role: Quality Assurance and Testing - Other', 'Industry Type: Pharmaceutical & Life Sciences', 'Department: Engineering - Software & QA', 'Employment Type: Full Time, Permanent', 'Role Category: Quality Assurance and Testing', 'UG: B.Tech/B.E. in Bio-Chemistry/Bio-Technology, Biomedical']"
luxoft,post silicon test engineer,post silicon test engineer,4-6,4,5.0,6,junior (3–5),bengaluru,bangalore,bangalore,city,10L_to_15L,10l_to_15l,10.0,12.5,15.0,10-15 LPA,"['firmware development', 'git', 'ddr', 'jtag', 'usb', 'axi', 'ahb', 'i2c', 'perl', 'system verilog', 'firmware', 'asic verification', 'python', 'board design', 'uvm', 'spi', 'verilog', 'ethernet', 'microcontroller', 'signal integrity', 'embedded c', 'uart', 'hardware design', 'pcie']",1,0,0,0,0,0,0,0,0,0,0,"['Role: Post Silicon Test Engineer', 'Industry Type: Legal', 'Department: Engineering - Software & QA', 'Employment Type: Full Time, Permanent', 'Role Category: Quality Assurance and Testing', 'UG: B.Tech/B.E. in Any Specialization', 'PG: Any Postgraduate']"
unknown company,test architect,test architect,8-12,8,10.0,12,senior (9–12),bengaluru,bangalore,bangalore,city,10L_to_15L,10l_to_15l,10.0,12.5,15.0,10-15 LPA,"['software testing', 'automation testing', 'manual testing', 'functional testing', 'regression testing', 'cucumber', 'selenium webdriver', 'qtp', 'database testing', 'sql', 'java', 'hp quality center', 'selenium', 'hp alm', 'jenkins', 'testng', 'web application testing', 'api testing', 'jira']",0,1,0,0,0,0,0,0,0,0,0,"['Role: Test Architect', 'Industry Type: Recruitment / Staffing', 'Department: Engineering - Software & QA', 'Employment Type: Full Time, Permanent', 'Role Category: Quality Assurance and Testing', 'UG: B.Tech/B.E. in Any Specialization', 'PG: Any Postgraduate']"
unknown company,head,head,8-12,8,10.0,12,senior (9–12),bengaluru,bangalore,bangalore,city,10L_to_15L,10l_to_15l,10.0,12.5,15.0,10-15 LPA,"['power bi', 'sharepoint', 'c#', 'c++', 'c', 'microsoft azure', 'sql server', 'javascript', 'job posting', 'sql', 'salesforce', 'java', 'linux', 'data governance']",0,1,0,1,0,0,0,0,0,0,0,"['Role: Head - QA', 'Industry Type: Recruitment / Staffing', 'Department: Engineering - Software & QA', 'Employment Type: Full Time, Permanent', 'Role Category: Quality Assurance and Testing', 'UG: B.Tech/B.E. in Any Specialization', 'PG: Any Postgraduate']"
ellucian higher education systems,it consulting,it consulting,1-6,1,3.5,6,junior (3–5),bengaluru,bangalore,bangalore,city,10L_to_15L,10l_to_15l,10.0,12.5,15.0,10-15 LPA,"['git', 'agile methodologies', 'design patterns', 'system architecture', 'javascript', 'node.js', 'code reviews']",0,0,0,0,0,0,0,0,0,0,0,"['Role: IT Consulting - Other', 'Industry Type: Education / Training', 'Department: Consulting', 'Employment Type: Full Time, Permanent', 'Role Category: IT Consulting', 'UG: Any Graduate', 'PG: Any Postgraduate']"
unknown company,head,head,9-13,9,11.0,13,senior (9–12),bengaluru,bangalore,bangalore,city,10L_to_15L,10l_to_15l,10.0,12.5,15.0,10-15 LPA,"['power bi', 'sharepoint', 'c#', 'c++', 'c', 'nintex', 'microsoft azure', 'sql server', 'javascript', 'job posting', 'sql', 'salesforce', 'java', 'linux', 'data governance']",0,1,0,1,0,0,0,0,0,0,0,"['Role: Head - QA', 'Industry Type: Recruitment / Staffing', 'Department: Engineering - Software & QA', 'Employment Type: Full Time, Permanent', 'Role Category: Quality Assurance and Testing', 'UG: B.Tech/B.E. in Any Specialization', 'PG: Any Postgraduate']"
luxoft,test analyst,test analyst,2-5,2,3.5,5,junior (3–5),bengaluru,bangalore,bangalore,city,10L_to_15L,10l_to_15l,10.0,12.5,15.0,10-15 LPA,"['confluence', 'murex', 'sql', 'mxml', 'jira', 'alm', 'automation testing', 'investment banking', 'sharepoint', 'trade settlements', 'capital market', 'javascript', 'corporate actions', 'plsql', 'spring', 'derivatives', 'trade', 'java', 'trade processing', 'xml', 'html', 'fixed income']",0,1,0,0,0,0,0,0,0,0,0,"['Role: Test Analyst', 'Industry Type: Legal', 'Department: Engineering - Software & QA', 'Employment Type: Full Time, Permanent', 'Role Category: Quality Assurance and Testing', 'UG: B.A', 'PG: Any Postgraduate']"
luxoft,post silicon test engineer,post silicon test engineer,5-9,5,7.0,9,mid (6–8),bengaluru,bangalore,bangalore,city,10L_to_15L,10l_to_15l,10.0,12.5,15.0,10-15 LPA,"['bios', 'firmware development', 'git', 'debugging', 'algorithms', 'c++', 'soc', 'embedded development', 'rs232', 'rtos', 'embedded systems', 'linux', 'power management', 'data structures', 'i2c', 'firmware', 'spi', 'microcontroller', 'embedded software', 'embedded c', 'uart', 'pcie']",0,0,0,0,0,0,0,0,0,0,0,"['Role: Post Silicon Test Engineer', 'Industry Type: Legal', 'Department: Engineering - Software & QA', 'Employment Type: Full Time, Permanent', 'Role Category: Quality Assurance and Testing', 'UG: Any Graduate', 'PG: Any Postgraduate']"
resilinc,test analyst,test analyst,2-5,2,3.5,5,junior (3–5),"hyderabad, pune, chennai, bengaluru",hyderabad,hyderabad,city,10L_to_15L,10l_to_15l,10.0,12.5,15.0,10-15 LPA,"['automation', 'testing tools', 'postgresql', 'mysql', 'performance testing', 'selenium', 'test cases', 'risk management', 'sql', 'python']",1,1,0,0,0,0,0,0,0,0,0,"['Role: Test Analyst', 'Industry Type: Software Product', 'Department: Engineering - Software & QA', 'Employment Type: Full Time, Permanent', 'Role Category: Quality Assurance and Testing', 'UG: Any Graduate', 'PG: LLM in Law']"
luxoft,post silicon test engineer,post silicon test engineer,4-8,4,6.0,8,mid (6–8),bengaluru,bangalore,bangalore,city,10L_to_15L,10l_to_15l,10.0,12.5,15.0,10-15 LPA,"['git', 'debugging', 'linux kernel', 'bmc', 'algorithms', 'c++', 'device drivers', 'firmware development', 'rtos', 'bootloader', 'embedded systems', 'linux', 'data structures', 'i2c', 'firmware', 'jira', 'side', 'python', 'kernel', 'spi', 'silicon', 'embedded c']",1,0,0,0,0,0,0,0,0,0,0,"['Role: Post Silicon Test Engineer', 'Industry Type: Legal', 'Department: Engineering - Software & QA', 'Employment Type: Full Time, Permanent', 'Role Category: Quality Assurance and Testing', 'UG: B.Tech/B.E. in Any Specialization', 'PG: Any Postgraduate']"
unknown company,blockchain quality assurance engineer,blockchain quality assurance engineer,6-10,6,8.0,10,mid (6–8),"pune, bengaluru",pune,pune,city,10L_to_15L,10l_to_15l,10.0,12.5,15.0,10-15 LPA,"['python', 'rest', 'azure', 'api', 'aws', 'microservices', 'sql']",1,1,0,0,0,0,0,0,0,1,0,"['Role: Blockchain Quality Assurance Engineer', 'Industry Type: Recruitment / Staffing', 'Department: Engineering - Software & QA', 'Employment Type: Full Time, Permanent', 'Role Category: Quality Assurance and Testing', 'UG: Any Graduate', 'PG: Any Postgraduate']"
infosys,automation test engineer,automation test engineer,5-10,5,7.5,10,mid (6–8),"pune, chennai, bengaluru",pune,pune,city,10L_to_15L,10l_to_15l,10.0,12.5,15.0,10-15 LPA,"['java', 'automation testing', 'selenium']",0,0,0,0,0,0,0,0,0,0,0,"['Role: Automation Test Engineer', 'Industry Type: IT Services & Consulting', 'Department: Engineering - Software & QA', 'Employment Type: Full Time, Permanent', 'Role Category: Quality Assurance and Testing', 'UG: B.Tech/B.E. in Any Specialization', 'PG: MCA in Any Specialization, M.Tech in Any Specialization, MS/M.Sc(Science) in Any Specialization']"
bt group,test analyst,test analyst,4-8,4,6.0,8,mid (6–8),bengaluru,bangalore,bangalore,city,10-18 Lacs P.A.,10-18 lacs,10.0,14.0,18.0,10-15 LPA,"['agile', 'scrum', 'jira']",0,0,0,0,0,0,0,0,0,0,0,"['Role: Test Analyst', 'Industry Type: IT Services & Consulting', 'Department: Engineering - Software & QA', 'Employment Type: Full Time, Permanent', 'Role Category: Quality Assurance and Testing', 'UG: B.Tech/B.E. in Any Specialization']"
"abc fitness solutions, llc",technical architect,technical architect,5-10,5,7.5,10,mid (6–8),hyderabad,hyderabad,hyderabad,city,10L_to_15L,10l_to_15l,10.0,12.5,15.0,10-15 LPA,"['rdbms', 'root cause analysis', 'debugging', 'rest', 'hibernate', 'javascript', 'docker', 'spring', 'react.js', 'java', 'devops', 'design patterns', 'oops', 'enterprise java', 'agile', 'oauth']",0,0,0,0,0,0,0,0,0,0,0,"['Role: Technical Architect', 'Industry Type: IT Services & Consulting', 'Department: Engineering - Software & QA', 'Employment Type: Full Time, Permanent', 'Role Category: Software Development', 'UG: B.Tech/B.E. in Any Specialization', 'PG: Any Postgraduate']"
algosec,software developer in test,software developer in test,5-10,5,7.5,10,mid (6–8),new delhi,delhi ncr,delhi ncr,city,10L_to_15L,10l_to_15l,10.0,12.5,15.0,10-15 LPA,"['continuous integration', 'java', 'linux', 'communication skills', 'microservices', 'docker']",0,0,0,0,0,0,0,0,0,0,0,"['Role: Software Developer in Test (SDET)', 'Industry Type: IT Services & Consulting', 'Department: Engineering - Software & QA', 'Employment Type: Full Time, Permanent', 'Role Category: Quality Assurance and Testing', 'UG: Any Graduate', 'PG: Any Postgraduate']"
algosec,software developer in test,software developer in test,5-10,5,7.5,10,mid (6–8),new delhi,delhi ncr,delhi ncr,city,10L_to_15L,10l_to_15l,10.0,12.5,15.0,10-15 LPA,"['spring', 'software development', 'java', 'postgresql', 'linux', 'perl']",0,1,0,0,0,0,0,0,0,0,0,"['Role: Software Developer in Test (SDET)', 'Industry Type: IT Services & Consulting', 'Department: Engineering - Software & QA', 'Employment Type: Full Time, Permanent', 'Role Category: Quality Assurance and Testing', 'UG: Any Graduate', 'PG: Any Postgraduate']"
cloudxtreme,full stack developer,full stack developer,6-11,6,8.5,11,senior (9–12),"chennai, bengaluru, delhi / ncr",chennai,chennai,city,11-21 Lacs P.A.,11-21 lacs,11.0,16.0,21.0,15-25 LPA,"['dot net', 'mcp', 'mvc']",0,0,0,0,0,0,0,0,0,0,0,"['Role: Full Stack Developer', 'Industry Type: IT Services & Consulting', 'Department: Engineering - Software & QA', 'Employment Type: Full Time, Temporary/Contractual', 'Role Category: Software Development', 'UG: Any Graduate', 'PG: Any Postgraduate']"
cloudxtreme,full stack developer,full stack developer,7-12,7,9.5,12,senior (9–12),"hyderabad, chennai, bengaluru",hyderabad,hyderabad,city,10L_to_15L,10l_to_15l,10.0,12.5,15.0,10-15 LPA,['.net'],0,0,0,0,0,0,0,0,0,0,0,"['Role: Full Stack Developer', 'Industry Type: IT Services & Consulting', 'Department: Engineering - Software & QA', 'Employment Type: Full Time, Temporary/Contractual', 'Role Category: Software Development', 'UG: Any Graduate']"
unknown company,head,head,10-12,10,11.0,12,senior (9–12),bengaluru,bangalore,bangalore,city,10L_to_15L,10l_to_15l,10.0,12.5,15.0,10-15 LPA,"['sap', 'change management', 'sap implementation', 'sap support']",0,0,0,0,0,0,0,0,0,0,0,"['Role: Head - QA', 'Industry Type: IT Services & Consulting', 'Department: Engineering - Software & QA', 'Employment Type: Full Time, Permanent', 'Role Category: Quality Assurance and Testing', 'UG: Any Graduate', 'PG: Any Postgraduate', 'Doctorate: Doctorate Not Required']"
prudential corporation asia,head,head,5-10,5,7.5,10,mid (6–8),bengaluru,bangalore,bangalore,city,10L_to_15L,10l_to_15l,10.0,12.5,15.0,10-15 LPA,"['service delivery', 'interpersonal skills', 'hcm', 'analytical', 'system support', 'hr solutions', 'maintenance manager', 'recruitment', 'human capital management']",0,0,0,0,0,0,0,0,0,0,0,"['Role: Head - QA', 'Industry Type: Financial Services', 'Department: Engineering - Software & QA', 'Employment Type: Full Time, Permanent', 'Role Category: Quality Assurance and Testing', 'UG: Any Graduate', 'PG: Any Postgraduate']"
shashwath solution,post silicon test engineer,post silicon test engineer,5-7,5,6.0,7,mid (6–8),bengaluru,bangalore,bangalore,city,10L_to_15L,10l_to_15l,10.0,12.5,15.0,10-15 LPA,"['lin', 'flexray', 'communication protocols', 'embedded c', 'c++', 'dg', 'trace32', 'uds', 'canoe', 'networking', 'hw', 'rtos', 'embedded systems', 'debugging', 'vector', 'data structures', 'i2c', 'eb', 'gd', 'tcp', 'python', 'software development', 'sw', 'smps', 'spi', 'canalyzer', 'autosar', 'ethernet', 'capl', 'uart']",1,0,0,0,0,0,0,0,0,0,0,"['Role: Post Silicon Test Engineer', 'Industry Type: IT Services & Consulting', 'Department: Engineering - Software & QA', 'Employment Type: Full Time, Permanent', 'Role Category: Quality Assurance and Testing', 'UG: Any Graduate', 'PG: Any Postgraduate', 'Doctorate: Doctorate Not Required']"
unknown company,automation test engineer,automation test engineer,3-8,3,5.5,8,mid (6–8),"pune, chennai, bengaluru",pune,pune,city,10L_to_15L,10l_to_15l,10.0,12.5,15.0,10-15 LPA,"['java', 'automation testing', 'selenium']",0,0,0,0,0,0,0,0,0,0,0,"['Role: Automation Test Engineer', 'Industry Type: IT Services & Consulting', 'Department: Engineering - Software & QA', 'Employment Type: Full Time, Permanent', 'Role Category: Quality Assurance and Testing', 'UG: B.Tech/B.E. in Any Specialization', 'PG: MS/M.Sc(Science) in Any Specialization, M.Tech in Any Specialization, MCA in Any Specialization']"
unknown company,automation test engineer,automation test engineer,3-8,3,5.5,8,mid (6–8),"pune, chennai, bengaluru",pune,pune,city,10L_to_15L,10l_to_15l,10.0,12.5,15.0,10-15 LPA,"['dwh testing', 'etl testing']",0,0,0,0,0,0,0,0,0,0,0,"['Role: Automation Test Engineer', 'Industry Type: IT Services & Consulting', 'Department: Engineering - Software & QA', 'Employment Type: Full Time, Permanent', 'Role Category: Quality Assurance and Testing', 'UG: B.Tech/B.E. in Any Specialization', 'PG: M.Tech in Any Specialization, MCA in Any Specialization, MS/M.Sc(Science) in Any Specialization']"
shashwath solution,software developer in test,software developer in test,4-8,4,6.0,8,mid (6–8),mumbai,mumbai,mumbai,city,10L_to_15L,10l_to_15l,10.0,12.5,15.0,10-15 LPA,"['c#', 'mvc framework', '.net', 'angularjs', 'css', 'c++', 'web application', 'ado.net', 'dbms', 'ajax', 'jquery', 'sql', 'stored procedures', 'java', 'html', 'mysql', 'data structures', 'code review', 'mvc', 'python', 'sql queries', 'software development', 'oracle', 'javascript', 'sql server', 'php', 'aws']",1,1,0,0,0,0,0,0,0,1,0,"['Role: Software Developer in Test (SDET)', 'Industry Type: IT Services & Consulting', 'Department: Engineering - Software & QA', 'Employment Type: Full Time, Permanent', 'Role Category: Quality Assurance and Testing', 'UG: Any Graduate', 'PG: Any Postgraduate', 'Doctorate: Doctorate Not Required']"
gspann,back end developer,back end developer,5-10,5,7.5,10,mid (6–8),gurugram,delhi ncr,delhi ncr,city,10-20 Lacs P.A.,10-20 lacs,10.0,15.0,20.0,15-25 LPA,"['c#', '.net', 'sitecore', 'cms', 'content management system', 'sql']",0,1,0,0,0,0,0,0,0,0,0,"['Role: Back End Developer', 'Industry Type: IT Services & Consulting', 'Department: Engineering - Software & QA', 'Employment Type: Full Time, Permanent', 'Role Category: Software Development', 'UG: B.Tech/B.E. in Any Specialization']"
benovymed healthcare private limited,technical lead,technical lead,2-7,2,4.5,7,junior (3–5),nagpur,nagpur,nagpur,city,10L_to_15L,10l_to_15l,10.0,12.5,15.0,10-15 LPA,"['mongodb', 'angularjs', 'mean', 'django', 'mysql', 'javascript', 'lamp', 'python']",1,1,0,0,0,0,0,0,0,0,0,"['Role: Technical Lead', 'Industry Type: Medical Services / Hospital', 'Department: Engineering - Software & QA', 'Employment Type: Full Time, Permanent', 'Role Category: Software Development', 'UG: B.Tech/B.E. in Any Specialization', 'PG: Any Postgraduate', 'Doctorate: Doctorate Not Required']"
benovymed healthcare private limited,technical lead,technical lead,2-7,2,4.5,7,junior (3–5),kolkata,kolkata,kolkata,city,10L_to_15L,10l_to_15l,10.0,12.5,15.0,10-15 LPA,"['mongodb', 'angularjs', 'mean', 'django', 'mysql', 'javascript', 'lamp', 'python']",1,1,0,0,0,0,0,0,0,0,0,"['Role: Technical Lead', 'Industry Type: Medical Services / Hospital', 'Department: Engineering - Software & QA', 'Employment Type: Full Time, Permanent', 'Role Category: Software Development', 'UG: B.Tech/B.E. in Any Specialization', 'PG: Any Postgraduate', 'Doctorate: Doctorate Not Required']"
benovymed healthcare private limited,technical lead,technical lead,2-7,2,4.5,7,junior (3–5),jaipur,jaipur,jaipur,city,10L_to_15L,10l_to_15l,10.0,12.5,15.0,10-15 LPA,"['python', 'angularjs', 'mean', 'django', 'mysql', 'javascript', 'mongodb', 'lamp']",1,1,0,0,0,0,0,0,0,0,0,"['Role: Technical Lead', 'Industry Type: Medical Services / Hospital', 'Department: Engineering - Software & QA', 'Employment Type: Full Time, Permanent', 'Role Category: Software Development', 'UG: B.Tech/B.E. in Any Specialization', 'PG: Any Postgraduate']"
elixr labs technologies,engineering,engineering,5-8,5,6.5,8,mid (6–8),thiruvananthapuram,thiruvananthapuram,thiruvananthapuram,city,10L_to_15L,10l_to_15l,10.0,12.5,15.0,10-15 LPA,"['android', 'java', 'mvvm', 'junit']",0,0,0,0,0,0,0,0,0,0,0,"['Role: Engineering - Other', 'Industry Type: IT Services & Consulting', 'Department: Production, Manufacturing & Engineering', 'Employment Type: Full Time, Permanent', 'Role Category: Engineering', 'UG: Any Graduate']"
